_frac	residential_loss_usd	commercial_loss_usd	total_property_loss_usd	annual_tax_base_loss	superfund_flag	silicosis_cases	fibrosis_cases	hearing_loss_cases	fatal_injuries	kids_neuro_impaired	adult_cancer_cases	worker_health_cost_usd	community_health_cost_usd	total_health_cost_usd	ltc_annual_cases	ltc_annual_cost_usd	ltc_medicaid_cost_usd	ltc_capacity_shortfall	families_displaced_ltc	water_upgrade_capex_usd	water_om_annual_usd	em_annual_usd	sped_annual_usd	ph_surveillance_usd	mental_health_usd	municipal_annual_usd	tax_revenue_loss_usd	effective_deficit_usd	fiscal_stress_ratio	fiscal_collapse_flag	medicaid_annual_usd	unfunded_cleanup_usd	perpetual_treatment_usd	tourism_tax_loss_usd	ihs_obligation_usd	state_annual_load_usd	power_demand_mw	grid_reserve_margin	grid_stress_flag	transmission_capex_usd	ratepayer_burden_usd	water_stress_ratio	water_conflict_flag	road_maint_annual_usd	ems_response_time_min	sulfate_mg_l	wells_contaminated	forced_migrants	tailings_failed
156	0.68	734672000.0	145276429.58904108	879948429.5890411	9855422.41139726	True	56	77	238	2.03	409	37	151578000.0	506710000	658288000.0	523	27672000	17156640.0	0	0	16388400	4216000	3199200.0	10020500	1054000	302280	18791980.0	9855422.41139726	28647402.41139726	0.37734899598393573	True	20380840.0	864000000.0	45000000.0	62950815.48961777	4195151.387325844	132526806.8769436	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.494144701144973	1951	1832	True
157	0.68	734672000.0	145175938.63013697	879847938.630137	9854296.912657535	True	56	77	238	2.03	409	37	151578000.0	506710000	658288000.0	523	27672000	17156640.0	0	0	16329600	4216000	3199200.0	10020500	1054000	300960	18790660.0	9854296.912657535	28644956.912657537	0.37732248995983936	True	20371040.0	864000000.0	45000000.0	62734117.54393754	4151760.2034408264	132256917.74737836	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.468347326659231	1944	1824	True
158	0.68	734672000.0	145075447.67123288	879747447.6712329	9853171.41391781	True	56	77	238	2.03	409	36	151578000.0	506280000	657858000.0	522	27578000	17098360.0	0	0	16279200	4216000	3199200.0	10020500	1054000	299640	18789340.0	9853171.41391781	28642511.41391781	0.377295983935743	True	20293160.0	864000000.0	45000000.0	62518165.54569734	4108518.3866503476	131919843.93234769	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.442638755440159	1938	1816	True
159	0.68	734672000.0	144987518.08219177	879659518.0821917	9852186.602520548	True	56	77	238	2.03	409	36	151578000.0	506280000	657858000.0	522	27578000	17098360.0	0	0	16220400	4216000	3199200.0	10020500	1054000	298485	18788185.0	9852186.602520548	28640371.602520548	0.3772727911646586	True	20283360.0	864000000.0	45000000.0	62302956.9270944	4065425.4227824747	131651742.34987688	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.417018681796953	1931	1809	True
160	0.68	734672000.0	144887027.12328768	879559027.1232877	9851061.103780821	True	56	77	238	2.03	409	36	151578000.0	506280000	657858000.0	522	27578000	17098360.0	0	0	16161600	4216000	3199200.0	10020500	1054000	297165	18786865.0	9851061.103780821	28637926.10378082	0.37724628514056224	True	20273560.0	864000000.0	45000000.0	62088489.129165225	4022480.7994352267	131384529.92860046	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.391486801091098	1924	1801	True
161	0.68	734672000.0	144799097.53424656	879471097.5342466	9850076.29238356	True	56	77	238	2.03	409	36	151578000.0	506280000	657858000.0	522	27578000	17098360.0	0	0	16111200	4216000	3199200.0	10020500	1054000	296010	18785710.0	9850076.29238356	28635786.29238356	0.37722309236947793	True	20253960.0	864000000.0	45000000.0	61874759.60175508	3979684.005970482	131108403.60772556	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.366042809732748	1918	1794	True
162	0.68	734672000.0	144698606.57534245	879370606.5753424	9848950.793643834	True	56	77	238	2.03	409	36	151578000.0	506280000	657858000.0	522	27578000	17098360.0	0	0	16052400	4216000	3199200.0	10020500	1054000	294690	18784390.0	9848950.793643834	28633340.793643832	0.3771965863453815	True	20244160.0	864000000.0	45000000.0	61661765.80348776	3937034.5335079073	130842960.33699568	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.340686405177115	1911	1786	True
163	0.68	734672000.0	144598115.61643836	879270115.6164384	9847825.29490411	True	56	77	238	2.03	409	36	151578000.0	506280000	657858000.0	522	27578000	17098360.0	0	0	15993600	4216000	3199200.0	10020500	1054000	293370	18783070.0	9847825.29490411	28630895.29490411	0.37717008032128513	True	20234360.0	864000000.0	45000000.0	61449505.201735355	3894531.8749189125	130578397.07665426	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.3154172859208755	1904	1778	True
164	0.68	734672000.0	144510186.02739727	879182186.0273973	9846840.483506849	True	56	77	238	2.03	409	36	151578000.0	506280000	657858000.0	522	27578000	17098360.0	0	0	15943200	4216000	3199200.0	10020500	1054000	292215	18781915.0	9846840.483506849	28628755.48350685	0.3771468875502008	True	20214760.0	864000000.0	45000000.0	61237975.272588074	3852175.524820613	130304910.79740869	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.290235151498581	1898	1771	True
165	0.68	734672000.0	144409695.06849316	879081695.0684931	9845714.984767122	True	56	77	238	2.03	409	36	151578000.0	506280000	657858000.0	522	27578000	17098360.0	0	0	15884400	4216000	3199200.0	10020500	1054000	290895	18780595.0	9845714.984767122	28626309.984767124	0.37712038152610444	True	20204960.0	864000000.0	45000000.0	61027173.500824295	3809964.979569817	130042098.48039412	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.2651397024790825	1891	1763	True
166	0.68	734672000.0	144321765.47945204	878993765.479452	9844730.173369862	True	56	77	238	2.03	409	35	151578000.0	505850000	657428000.0	521	27484000	17040080.0	0	0	15834000	4216000	3199200.0	10020500	1054000	289740	18779440.0	9844730.173369862	28624170.173369862	0.3770971887550201	True	20136880.0	864000000.0	45000000.0	60817097.37988064	3767899.7372570504	129721877.11713769	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.24013064046198	1885	1756	True
167	0.68	734672000.0	144221274.52054793	878893274.5205479	9843604.674630135	True	56	77	238	2.03	409	35	151578000.0	505850000	657428000.0	521	27484000	17040080.0	0	0	15775200	4216000	3199200.0	10020500	1054000	288420	18778120.0	9843604.674630135	28621724.674630135	0.3770706827309237	True	20117280.0	864000000.0	45000000.0	60607744.41182215	3725979.297700577	129451003.70952272	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.215207668074065	1878	1748	True
168	0.68	734672000.0	144133344.93150684	878805344.9315069	9842619.863232877	True	56	77	238	2.03	409	35	151578000.0	505850000	657428000.0	521	27484000	17040080.0	0	0	15724800	4216000	3199200.0	10020500	1054000	287265	18776965.0	9842619.863232877	28619584.863232877	0.37704748995983933	True	20107480.0	864000000.0	45000000.0	60399112.1073126	3684203.162440452	129190795.26975304	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.190370488965786	1872	1741	True
169	0.68	734672000.0	144032853.97260275	878704853.9726027	9841494.36449315	True	56	77	238	2.03	409	35	151578000.0	505850000	657428000.0	521	27484000	17040080.0	0	0	15666000	4216000	3199200.0	10020500	1054000	285945	18775645.0	9841494.36449315	28617139.36449315	0.37702098393574296	True	20087880.0	864000000.0	45000000.0	60191197.98558494	3642570.8347326024	128921648.82031755	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.16561880780773	1865	1733	True
170	0.68	734672000.0	143944924.38356164	878616924.3835616	9840509.55309589	True	56	77	238	2.03	409	35	151578000.0	505850000	657428000.0	521	27484000	17040080.0	0	0	15615600	4216000	3199200.0	10020500	1054000	284790	18774490.0	9840509.55309589	28614999.553095892	0.37699779116465865	True	20078080.0	864000000.0	45000000.0	59983999.5744117	3601081.819542913	128663161.3939546	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.1409523302871065	1859	1726	True
171	0.68	734672000.0	143856994.79452056	878528994.7945206	9839524.74169863	True	56	77	238	2.03	409	35	151578000.0	505850000	657428000.0	521	27484000	17040080.0	0	0	15565200	4216000	3199200.0	10020500	1054000	283635	18773335.0	9839524.74169863	28612859.74169863	0.3769745983935743	True	20068280.0	864000000.0	45000000.0	59777514.4100757	3559735.6235413495	128405530.03361705	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.116370763104251	1853	1719	True
172	0.68	734672000.0	143756503.83561644	878428503.8356165	9838399.242958905	True	56	77	238	2.03	409	35	151578000.0	505850000	657428000.0	521	27484000	17040080.0	0	0	15506400	4216000	3199200.0	10020500	1054000	282315	18772015.0	9838399.242958905	28610414.242958903	0.3769480923694779	True	20048680.0	864000000.0	45000000.0	59571740.0373407	3518531.755096078	128138951.79243678	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.091873813969131	1846	1711	True
173	0.68	734672000.0	143668574.24657533	878340574.2465754	9837414.431561643	True	56	77	238	2.03	409	35	151578000.0	505850000	657428000.0	521	27484000	17040080.0	0	0	15456000	4216000	3199200.0	10020500	1054000	281160	18770860.0	9837414.431561643	28608274.43156164	0.3769248995983936	True	20038880.0	864000000.0	45000000.0	59366674.00942217	3477469.724267631	127883023.7336898	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.067461191597878	1840	1704	True
174	0.68	734672000.0	143580644.65753424	878252644.6575342	9836429.620164383	True	56	77	238	2.03	409	34	151578000.0	505420000	656998000.0	520	27390000	16981800.0	0	0	15405600	4216000	3199200.0	10020500	1054000	280005	18769705.0	9836429.620164383	28606134.620164383	0.3769017068273092	True	19970800.0	864000000.0	45000000.0	59162313.887958266	3436549.042803072	127569662.93076134	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.043132605709317	1834	1697	True
175	0.68	734672000.0	143480153.69863012	878152153.6986301	9835304.121424656	True	56	77	238	2.03	409	34	151578000.0	505420000	656998000.0	520	27390000	16981800.0	0	0	15346800	4216000	3199200.0	10020500	1054000	278685	18768385.0	9835304.121424656	28603689.121424656	0.37687520080321285	True	19961000.0	864000000.0	45000000.0	58958657.24298083	3395769.2241302095	127315426.46711105	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	7.0188877670215275	1827	1689	True
176	0.68	734672000.0	143392224.10958904	878064224.1095891	9834319.310027398	True	56	77	238	2.03	409	34	151578000.0	505420000	656998000.0	520	27390000	16981800.0	0	0	15296400	4216000	3199200.0	10020500	1054000	277530	18767230.0	9834319.310027398	28601549.3100274	0.37685200803212854	True	19941400.0	864000000.0	45000000.0	58755701.65288644	3355129.783351786	127052231.43623823	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.994726387248386	1821	1682	True
177	0.68	734672000.0	143304294.52054796	877976294.520548	9833334.498630138	True	56	77	238	2.03	409	34	151578000.0	505420000	656998000.0	520	27390000	16981800.0	0	0	15246000	4216000	3199200.0	10020500	1054000	276375	18766075.0	9833334.498630138	28599409.498630136	0.37682881526104417	True	19931600.0	864000000.0	45000000.0	58553444.70440767	3314630.237239726	126799674.94164738	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.970648179096151	1815	1675	True
178	0.68	734672000.0	143216364.93150684	877888364.9315069	9832349.687232876	True	56	77	238	2.03	409	34	151578000.0	505420000	656998000.0	520	27390000	16981800.0	0	0	15187200	4216000	3199200.0	10020500	1054000	275220	18764920.0	9832349.687232876	28597269.687232874	0.37680562248995986	True	19921800.0	864000000.0	45000000.0	58351883.99258433	3274270.1042293874	126547954.09681372	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.94665285626004	1808	1668	True
179	0.68	734672000.0	143128435.34246576	877800435.3424658	9831364.875835616	True	56	77	238	2.03	409	34	151578000.0	505420000	656998000.0	520	27390000	16981800.0	0	0	15136800	4216000	3199200.0	10020500	1054000	274065	18763765.0	9831364.875835616	28595129.875835616	0.3767824297188755	True	19902200.0	864000000.0	45000000.0	58151017.120735005	3234048.904413844	126287266.02514885	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.9227401334208345	1802	1661	True
180	0.68	734672000.0	143040505.75342464	877712505.7534246	9830380.064438356	True	56	77	238	2.03	409	34	151578000.0	505420000	656998000.0	520	27390000	16981800.0	0	0	15086400	4216000	3199200.0	10020500	1054000	272910	18762610.0	9830380.064438356	28592990.064438358	0.3767592369477912	True	19892400.0	864000000.0	45000000.0	57950841.70042839	3193966.159538162	126037207.85996656	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.898909726241476	1796	1654	True
181	0.68	734672000.0	142940014.79452053	877612014.7945205	9829254.56569863	True	56	77	238	2.03	409	34	151578000.0	505420000	656998000.0	520	27390000	16981800.0	0	0	15036000	4216000	3199200.0	10020500	1054000	271590	18761290.0	9829254.56569863	28590544.56569863	0.3767327309236948	True	19882600.0	864000000.0	45000000.0	57751355.351454996	3154021.392993726	125787976.74444872	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.8751613513636896	1790	1646	True
182	0.68	734672000.0	142852085.20547944	877524085.2054794	9828269.75430137	True	56	77	238	2.03	409	33	151578000.0	504990000	656568000.0	519	27296000	16923520.0	0	0	14985600	4216000	3199200.0	10020500	1054000	270435	18760135.0	9828269.75430137	28588404.75430137	0.37670953815261043	True	19814520.0	864000000.0	45000000.0	57552555.70179876	3114214.1298125614	125481289.83161134	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.851494726404614	1784	1639	True
183	0.68	734672000.0	142764155.61643833	877436155.6164384	9827284.94290411	True	56	77	238	2.03	409	33	151578000.0	504990000	656568000.0	519	27296000	16923520.0	0	0	14926800	4216000	3199200.0	10020500	1054000	269280	18758980.0	9827284.94290411	28586264.942904107	0.3766863453815261	True	19794920.0	864000000.0	45000000.0	57354440.38760903	3074543.8966617133	125223904.28427075	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.827909569953456	1777	1632	True
184	0.68	734672000.0	142676226.02739722	877348226.0273972	9826300.131506847	True	56	77	238	2.03	409	33	151578000.0	504990000	656568000.0	519	27296000	16923520.0	0	0	14876400	4216000	3199200.0	10020500	1054000	268125	18757825.0	9826300.131506847	28584125.131506845	0.37666315261044175	True	19785120.0	864000000.0	45000000.0	57157007.05317218	3035010.221837572	124977137.27500974	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.804405601568116	1771	1625	True
185	0.68	734672000.0	142588296.43835613	877260296.4383562	9825315.320109589	True	56	77	238	2.03	409	33	151578000.0	504990000	656568000.0	519	27296000	16923520.0	0	0	14826000	4216000	3199200.0	10020500	1054000	266970	18756670.0	9825315.320109589	28581985.32010959	0.37663995983935744	True	19775320.0	864000000.0	45000000.0	56960253.350883834	2995612.635260311	124731185.98614416	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.780982541771885	1765	1618	True
186	0.68	734672000.0	142500366.84931508	877172366.849315	9824330.508712329	True	56	77	238	2.03	409	33	151578000.0	504990000	656568000.0	519	27296000	16923520.0	0	0	14775600	4216000	3199200.0	10020500	1054000	265815	18755515.0	9824330.508712329	28579845.50871233	0.3766167670682731	True	19755720.0	864000000.0	45000000.0	56764176.941220835	2956350.668468267	124476247.6096891	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.757640112050099	1759	1611	True
187	0.68	734672000.0	142412437.26027396	877084437.2602739	9823345.697315067	True	56	77	238	2.03	409	33	151578000.0	504990000	656568000.0	519	27296000	16923520.0	0	0	14725200	4216000	3199200.0	10020500	1054000	264660	18754360.0	9823345.697315067	28577705.697315067	0.37659357429718876	True	19745920.0	864000000.0	45000000.0	56568775.492713474	2917223.8546123886	124231919.34732588	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.734378034846842	1753	1604	True
188	0.68	734672000.0	142324507.67123288	876996507.6712329	9822360.885917809	True	56	77	238	2.03	409	33	151578000.0	504990000	656568000.0	519	27296000	16923520.0	0	0	14674800	4216000	3199200.0	10020500	1054000	263505	18753205.0	9822360.885917809	28575565.88591781	0.3765703815261044	True	19736120.0	864000000.0	45000000.0	56374046.68191771	2878231.728450665	123988398.41036838	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.711196033561632	1747	1597	True
189	0.68	734672000.0	142236578.08219177	876908578.0821917	9821376.074520547	True	56	77	238	2.03	409	33	151578000.0	504990000	656568000.0	519	27296000	16923520.0	0	0	14624400	4216000	3199200.0	10020500	1054000	262350	18752050.0	9821376.074520547	28573426.074520547	0.3765471887550201	True	19726320.0	864000000.0	45000000.0	56179988.1933876	2839373.8263426116	123745682.01973021	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.6880938325461425	1741	1590	True
190	0.68	734672000.0	142148648.49315068	876820648.4931507	9820391.263123289	True	56	77	238	2.03	409	33	151578000.0	504990000	656568000.0	519	27296000	16923520.0	0	0	14574000	4216000	3199200.0	10020500	1054000	261195	18750895.0	9820391.263123289	28571286.26312329	0.37652399598393577	True	19706720.0	864000000.0	45000000.0	55986597.71964775	2800649.686243752	123493967.40589151	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.665071157100923	1735	1583	True
191	0.68	734672000.0	142073280.2739726	876745280.2739726	9819547.139068494	True	56	77	238	2.03	409	32	151578000.0	504560000	656138000.0	518	27202000	16865240.0	0	0	14523600	4216000	3199200.0	10020500	1054000	260205	18749905.0	9819547.139068494	28569452.13906849	0.37650411646586346	True	19638640.0	864000000.0	45000000.0	55793872.961165905	2762058.847700125	123194571.80886602	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.642127733472131	1729	1577	True
192	0.68	734672000.0	141985350.6849315	876657350.6849315	9818562.327671234	True	56	77	238	2.03	409	32	151578000.0	504560000	656138000.0	518	27202000	16865240.0	0	0	14473200	4216000	3199200.0	10020500	1054000	259050	18748750.0	9818562.327671234	28567312.327671234	0.3764809236947791	True	19628840.0	864000000.0	45000000.0	55601811.62632549	2723600.8518427946	122954252.47816828	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.6192632888482725	1723	1570	True
193	0.68	734672000.0	141897421.09589037	876569421.0958904	9817577.516273972	True	56	77	238	2.03	409	32	151578000.0	504560000	656138000.0	518	27202000	16865240.0	0	0	14422800	4216000	3199200.0	10020500	1054000	257895	18747595.0	9817577.516273972	28565172.51627397	0.3764577309236948	True	19619040.0	864000000.0	45000000.0	55410411.43139854	2685275.241382422	122714726.67278096	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.596477551356969	1717	1563	True
194	0.68	734672000.0	141809491.5068493	876481491.5068493	9816592.704876712	True	56	77	238	2.03	409	32	151578000.0	504560000	656138000.0	518	27202000	16865240.0	0	0	14372400	4216000	3199200.0	10020500	1054000	256740	18746440.0	9816592.704876712	28563032.704876713	0.37643453815261047	True	19609240.0	864000000.0	45000000.0	55219670.10051839	2647081.5606038016	122475991.66112219	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	6.573770250061713	1711	1556	True
